["SF11BW125", true, 2781045828, "2018-11-14T18:41:44Z", 0, -115, 1, 1, 63.422485, 10.395755, 20]
["SF10BW125", true, 2798330092, "2018-11-14T18:42:01Z", 6, -106, 5, 0, 63.422485, 10.395755, 20]
["SF9BW125", true, 2805863692, "2018-11-14T18:42:09Z", 5, -108, 7, 0, 63.422485, 10.395755, 20]
["SF8BW125", true, 2809756796, "2018-11-14T18:42:13Z", 2, -108, 3.75, 1, 63.422485, 10.395755, 20]
["SF7BW125", true, 2814986076, "2018-11-14T18:42:18Z", 7, -103, 8.75, 0, 63.422485, 10.395755, 20]
["SF12BW125", true, 2832017308, "2018-11-14T18:42:35Z", 3, -102, 6.25, 0, 63.422485, 10.395755, 20]
["SF12BW125", true, 3341572972, "2018-11-14T18:51:05Z", 2, -114, -0.75, 1, 63.422485, 10.395755, 20]
["SF11BW125", true, 3348184748, "2018-11-14T18:51:11Z", 4, -110, 6, 0, 63.422485, 10.395755, 20]
["SF10BW125", true, 3355826916, "2018-11-14T18:51:19Z", 3, -111, 5.75, 0, 63.422485, 10.395755, 20]
["SF9BW125", true, 3359606660, "2018-11-14T18:51:23Z", 0, -115, 5.75, 1, 63.422485, 10.395755, 20]
["SF8BW125", true, 3363648700, "2018-11-14T18:51:27Z", 6, -111, 7.25, 0, 63.422485, 10.395755, 20]
["SF7BW125", true, 3377462044, "2018-11-14T18:51:40Z", 5, -113, -3.75, 0, 63.422485, 10.395755, 20]
