[true, 761066700, "2018-11-10T21:21:18Z", 2, -112, -1, 1, 63.41831, 10.400998, 60, "registry"]
[true, 771865148, "2018-11-10T21:21:29Z", 1, -115, -1.25, 1, 63.41831, 10.400998, 60, "registry"]
[true, 811277068, "2018-11-10T21:22:09Z", 2, -113, 2.5, 1, 63.41831, 10.400998, 60, "registry"]
[true, 816701012, "2018-11-10T21:22:14Z", 6, -113, 0.25, 0, 63.41831, 10.400998, 60, "registry"]
[true, 822915676, "2018-11-10T21:22:20Z", 1, -111, 2.5, 1, 63.41831, 10.400998, 60, "registry"]
[true, 869131979, "2018-11-10T21:23:07Z", 1, -113, 1.5, 1, 63.41831, 10.400998, 60, "registry"]
[true, 880362851, "2018-11-10T21:23:18Z", 0, -114, 0.5, 1, 63.41831, 10.400998, 60, "registry"]
[true, 890477107, "2018-11-10T21:23:28Z", 3, -114, 0.25, 0, 63.41831, 10.400998, 60, "registry"]
[true, 903155284, "2018-11-10T21:23:41Z", 5, -114, -3.5, 0, 63.41831, 10.400998, 60, "registry"]
[true, 1095283451, "2018-11-10T21:26:52Z", 3, -113, 2.5, 0, 63.41831, 10.400998, 60, "registry"]
[true, 1099465627, "2018-11-10T21:26:57Z", 4, -112, 1.75, 0, 63.41831, 10.400998, 60, "registry"]
[true, 1107835724, "2018-11-10T21:27:05Z", 7, -112, 2.5, 0, 63.41831, 10.400998, 60, "registry"]
[true, 1112023155, "2018-11-10T21:27:09Z", 2, -112, 1.5, 1, 63.41831, 10.400998, 60, "registry"]
[true, 1116205483, "2018-11-10T21:27:13Z", 1, -110, 2.5, 1, 63.41831, 10.400998, 60, "registry"]
[true, 1120392972, "2018-11-10T21:27:18Z", 5, -111, 1.5, 0, 63.41831, 10.400998, 60, "registry"]
[true, 1124574867, "2018-11-10T21:27:22Z", 2, -113, 1.25, 1, 63.41831, 10.400998, 60, "registry"]
[true, 1128763332, "2018-11-10T21:27:26Z", 6, -111, 2.75, 0, 63.41831, 10.400998, 60, "registry"]
[true, 1132946147, "2018-11-10T21:27:30Z", 1, -112, 2.25, 1, 63.41831, 10.400998, 60, "registry"]
[true, 1139283643, "2018-11-10T21:27:36Z", 3, -111, 3.5, 0, 63.41831, 10.400998, 60, "registry"]
[true, 1143465779, "2018-11-10T21:27:41Z", 4, -108, 2.25, 0, 63.41831, 10.400998, 60, "registry"]
[true, 1147653779, "2018-11-10T21:27:45Z", 1, -111, 2, 1, 63.41831, 10.400998, 60, "registry"]
[true, 1151836219, "2018-11-10T21:27:49Z", 2, -112, 1.75, 1, 63.41831, 10.400998, 60, "registry"]
[true, 1156998412, "2018-11-10T21:27:54Z", 7, -113, 2.5, 0, 63.41831, 10.400998, 60, "registry"]
[true, 1162302307, "2018-11-10T21:27:59Z", 1, -110, 2.25, 1, 63.41831, 10.400998, 60, "registry"]
[true, 1167463595, "2018-11-10T21:28:05Z", 2, -111, 1.25, 1, 63.41831, 10.400998, 60, "registry"]
[true, 1171645716, "2018-11-10T21:28:09Z", 5, -112, 0.75, 0, 63.41831, 10.400998, 60, "registry"]
[true, 1175833195, "2018-11-10T21:28:13Z", 1, -112, 2.25, 1, 63.41831, 10.400998, 60, "registry"]
[true, 1180016540, "2018-11-10T21:28:17Z", 6, -113, -0.5, 0, 63.41831, 10.400998, 60, "registry"]
[true, 1184204491, "2018-11-10T21:28:21Z", 2, -113, -0.25, 1, 63.41831, 10.400998, 60, "registry"]
[true, 1191609355, "2018-11-10T21:28:29Z", 4, -113, 0.75, 0, 63.41831, 10.400998, 60, "registry"]
[true, 1195797627, "2018-11-10T21:28:33Z", 3, -113, 1.25, 0, 63.41831, 10.400998, 60, "registry"]
[true, 1199967451, "2018-11-10T21:28:37Z", 1, -113, 3, 1, 63.41831, 10.400998, 60, "registry"]
[true, 1204155867, "2018-11-10T21:28:41Z", 2, -112, 1.25, 1, 63.41831, 10.400998, 60, "registry"]
[true, 1208257500, "2018-11-10T21:28:45Z", 7, -114, 2.25, 0, 63.41831, 10.400998, 60, "registry"]
[true, 1213560916, "2018-11-10T21:28:51Z", 1, -113, 2.75, 1, 63.41831, 10.400998, 60, "registry"]
[true, 1218910948, "2018-11-10T21:28:56Z", 2, -113, 1.75, 1, 63.41831, 10.400998, 60, "registry"]
[true, 1223054356, "2018-11-10T21:29:00Z", 5, -110, 0.25, 0, 63.41831, 10.400998, 60, "registry"]
[true, 1227319468, "2018-11-10T21:29:05Z", 6, -110, 2.25, 0, 63.41831, 10.400998, 60, "registry"]
[true, 1240185348, "2018-11-10T21:29:17Z", 4, -109, 3, 0, 63.41831, 10.400998, 60, "registry"]
[true, 1244452084, "2018-11-10T21:29:22Z", 1, -112, 2.75, 1, 63.41831, 10.400998, 60, "registry"]
[true, 1248718132, "2018-11-10T21:29:26Z", 2, -112, 2.25, 1, 63.41831, 10.400998, 60, "registry"]
[true, 1252860788, "2018-11-10T21:29:30Z", 3, -113, 4.25, 0, 63.41831, 10.400998, 60, "registry"]
[true, 1258272588, "2018-11-10T21:29:36Z", 7, -113, 3.5, 0, 63.41831, 10.400998, 60, "registry"]
[true, 1271218556, "2018-11-10T21:29:48Z", 1, -114, 3.5, 1, 63.41831, 10.400998, 60, "registry"]
[true, 1275433956, "2018-11-10T21:29:53Z", 2, -113, 2.75, 1, 63.41831, 10.400998, 60, "registry"]
[true, 1314842332, "2018-11-10T21:30:32Z", 5, -111, 2.5, 0, 63.41831, 10.400998, 60, "registry"]
[true, 1321338772, "2018-11-10T21:30:39Z", 1, -113, 3.5, 1, 63.41831, 10.400998, 60, "registry"]
[true, 1326760428, "2018-11-10T21:30:44Z", 6, -111, 4.5, 0, 63.41831, 10.400998, 60, "registry"]
[true, 1332182092, "2018-11-10T21:30:49Z", 2, -113, 2.25, 1, 63.41831, 10.400998, 60, "registry"]
[true, 1348508588, "2018-11-10T21:31:06Z", 7, -113, 4, 0, 63.41831, 10.400998, 60, "registry"]
