["SF12BW125", true, 2276551060, "2018-11-19T10:07:58Z", 4, -120, -9.75, 0, 63.42883, 10.385698, 20]
["SF12BW125", true, 2314475220, "2018-11-19T10:08:36Z", 6, -120, -14.5, 0, 63.42883, 10.385698, 20]
["SF11BW125", true, 2996367868, "2018-11-19T10:19:58Z", 6, -118, -14.75, 0, 63.42883, 10.385698, 20]
["SF11BW125", true, 3039608412, "2018-11-19T10:20:41Z", 7, -120, -13, 0, 63.42883, 10.385698, 20]
["SF11BW125", true, 3113066948, "2018-11-19T10:21:55Z", 4, -120, -10.25, 0, 63.42883, 10.385698, 20]
["SF10BW125", true, 3418303076, "2018-11-19T10:27:00Z", 3, -121, -11.5, 0, 63.42883, 10.385698, 20]
["SF10BW125", true, 3482353508, "2018-11-19T10:28:04Z", 7, -120, -8, 0, 63.42883, 10.385698, 20]
["SF10BW125", true, 3729622764, "2018-11-19T10:32:11Z", 7, -120, -12.25, 0, 63.42883, 10.385698, 20]
["SF9BW125", true, 3925755108, "2018-11-19T10:35:27Z", 7, -121, -11.75, 0, 63.42883, 10.385698, 20]
["SF12BW125", true, 1603459260, "2018-11-19T11:08:20Z", 4, -120, -3.25, 0, 63.42883, 10.385698, 20]
["SF12BW125", true, 1650286132, "2018-11-19T11:09:07Z", 7, -121, -12.5, 0, 63.42883, 10.385698, 20]
["SF12BW125", true, 1679633700, "2018-11-19T11:09:36Z", 6, -119, -12.75, 0, 63.42883, 10.385698, 20]
["SF12BW125", true, 1706091236, "2018-11-19T11:10:03Z", 3, -116, -1, 0, 63.42883, 10.385698, 20]
["SF12BW125", true, 1909108684, "2018-11-19T11:13:26Z", 4, -120, -3.75, 0, 63.42883, 10.385698, 20]
["SF11BW125", true, 1991825508, "2018-11-19T11:14:48Z", 1, -115, -11, 1, 63.42883, 10.385698, 20]
["SF11BW125", true, 2028597724, "2018-11-19T11:15:25Z", 5, -108, -11.25, 0, 63.42883, 10.385698, 20]
["SF11BW125", true, 2064317092, "2018-11-19T11:16:01Z", 7, -121, -13.75, 0, 63.42883, 10.385698, 20]
["SF11BW125", true, 2100460740, "2018-11-19T11:16:37Z", 3, -119, -5.5, 0, 63.42883, 10.385698, 20]
["SF11BW125", true, 2170817708, "2018-11-19T11:17:47Z", 6, -120, -13, 0, 63.42883, 10.385698, 20]
["SF11BW125", true, 2330169076, "2018-11-19T11:20:27Z", 4, -120, -6.25, 0, 63.42883, 10.385698, 20]
["SF10BW125", true, 2421944372, "2018-11-19T11:21:59Z", 6, -120, -7.5, 0, 63.42883, 10.385698, 20]
["SF10BW125", true, 2462172444, "2018-11-19T11:22:39Z", 3, -120, -6, 0, 63.42883, 10.385698, 20]
["SF10BW125", true, 2653316724, "2018-11-19T11:25:50Z", 6, -120, -11.25, 0, 63.42883, 10.385698, 20]
["SF9BW125", true, 2845788860, "2018-11-19T11:29:02Z", 4, -120, -7, 0, 63.42883, 10.385698, 20]
["SF9BW125", true, 3051001188, "2018-11-19T11:32:28Z", 3, -119, -8, 0, 63.42883, 10.385698, 20]
["SF8BW125", true, 3345669180, "2018-11-19T11:37:22Z", 6, -119, -3.25, 0, 63.42883, 10.385698, 20]
["SF8BW125", true, 3386984620, "2018-11-19T11:38:04Z", 3, -117, -2.5, 0, 63.42883, 10.385698, 20]
["SF8BW125", true, 3544233172, "2018-11-19T11:40:41Z", 3, -120, -4, 0, 63.42883, 10.385698, 20]
["SF8BW125", true, 3604890868, "2018-11-19T11:41:41Z", 4, -119, -5, 0, 63.42883, 10.385698, 20]
["SF7BW125", true, 3672422035, "2018-11-19T11:42:49Z", 3, -120, -0.75, 0, 63.42883, 10.385698, 20]
["SF7BW125", true, 3706637163, "2018-11-19T11:43:23Z", 3, -120, -2.25, 0, 63.42883, 10.385698, 20]
["SF7BW125", true, 3880963380, "2018-11-19T11:46:18Z", 6, -119, -5.5, 0, 63.42883, 10.385698, 20]
["SF12BW125", true, 751656676, "2018-11-19T12:05:43Z", 4, -118, -5.75, 0, 63.42883, 10.385698, 20]
["SF12BW125", true, 785532484, "2018-11-19T12:06:17Z", 6, -120, -3.25, 0, 63.42883, 10.385698, 20]
["SF12BW125", true, 813672068, "2018-11-19T12:06:45Z", 3, -123, -13, 0, 63.42883, 10.385698, 20]
["SF12BW125", true, 843794420, "2018-11-19T12:07:15Z", 7, -119, -4, 0, 63.42883, 10.385698, 20]
["SF12BW125", true, 994471596, "2018-11-19T12:09:46Z", 3, -121, -9.25, 0, 63.42883, 10.385698, 20]
["SF12BW125", true, 1004428076, "2018-11-19T12:09:56Z", 0, -121, -11, 1, 63.42883, 10.385698, 20]
["SF11BW125", true, 1123006612, "2018-11-19T12:11:55Z", 4, -120, -8.25, 0, 63.42883, 10.385698, 20]
["SF11BW125", true, 1154648604, "2018-11-19T12:12:26Z", 6, -118, -8.25, 0, 63.42883, 10.385698, 20]
["SF11BW125", true, 1236252516, "2018-11-19T12:13:48Z", 7, -121, -6.5, 0, 63.42883, 10.385698, 20]
["SF11BW125", true, 1351902124, "2018-11-19T12:15:43Z", 7, -120, -8.5, 0, 63.42883, 10.385698, 20]
["SF11BW125", true, 1390218404, "2018-11-19T12:16:22Z", 3, -121, -8.5, 0, 63.42883, 10.385698, 20]
["SF11BW125", true, 1408911940, "2018-11-19T12:16:40Z", 5, -118, -7.75, 0, 63.42883, 10.385698, 20]
["SF10BW125", true, 1488117172, "2018-11-19T12:18:00Z", 4, -119, -11, 0, 63.42883, 10.385698, 20]
["SF10BW125", true, 1497941164, "2018-11-19T12:18:09Z", 2, -118, -8.75, 1, 63.42883, 10.385698, 20]
["SF10BW125", true, 1563852844, "2018-11-19T12:19:15Z", 7, -120, -10.5, 0, 63.42883, 10.385698, 20]
["SF10BW125", true, 1579437132, "2018-11-19T12:19:31Z", 3, -118, -12.5, 0, 63.42883, 10.385698, 20]
["SF9BW125", true, 1664352372, "2018-11-19T12:20:56Z", 2, -117, -12, 1, 63.42883, 10.385698, 20]
["SF9BW125", true, 1750007332, "2018-11-19T12:22:22Z", 2, -120, -5.25, 1, 63.42883, 10.385698, 20]
["SF8BW125", true, 2026246748, "2018-11-19T12:26:58Z", 6, -119, -7.75, 0, 63.42883, 10.385698, 20]
["SF12BW125", true, 1097477948, "2018-11-19T13:23:04Z", 3, -103, 6.25, 0, 63.42883, 10.385698, 20]
