[true, 3582045363, "2018-11-08T15:33:02Z", 1, -115, -5.5, 1, 63.41831, 10.400998, 60, "registry"]
[true, 3605333788, "2018-11-08T15:33:25Z", 6, -115, -7.75, 0, 63.41831, 10.400998, 60, "registry"]
[true, 3651910612, "2018-11-08T15:34:12Z", 6, -115, -8.5, 0, 63.41831, 10.400998, 60, "registry"]
[true, 3873641819, "2018-11-08T15:37:53Z", 1, -115, -7.25, 1, 63.41831, 10.400998, 60, "registry"]
[true, 4017424915, "2018-11-08T15:40:17Z", 4, -113, -7.75, 0, 63.41831, 10.400998, 60, "registry"]
[true, 4077110491, "2018-11-08T15:41:17Z", 1, -115, -9, 1, 63.41831, 10.400998, 60, "registry"]
[true, 4124664084, "2018-11-08T15:42:05Z", 5, -114, -8.5, 0, 63.41831, 10.400998, 60, "registry"]
[true, 4243062036, "2018-11-08T15:44:04Z", 6, -114, -7.75, 0, 63.41831, 10.400998, 60, "registry"]
[true, 4278485451, "2018-11-08T15:44:39Z", 3, -116, -7.75, 0, 63.41831, 10.400998, 60, "registry"]
[true, 90752123, "2018-11-08T15:46:26Z", 3, -118, -8, 0, 63.41831, 10.400998, 60, "registry"]
[true, 199924915, "2018-11-08T15:48:15Z", 3, -118, -6, 0, 63.41831, 10.400998, 60, "registry"]
